# portID	slaveID	chipID	channelID	tacID	branch	t0	a0	a1	a2
0	0	4	21	2	E	4.8611395e-02	1.1240188e+02	1.5786966e+02	-1.0000001e-02
0	0	4	21	3	T	6.8140686e-02	1.2134195e+02	1.6085835e+02	-9.9999998e-03
0	0	4	21	3	E	5.0129645e-02	1.1584837e+02	1.5781055e+02	-1.0000008e-02
0	0	4	22	0	T	6.8680465e-02	1.3333020e+02	1.7171176e+02	-1.0000001e-02
0	0	4	22	0	E	5.0068609e-02	1.2351162e+02	1.5904515e+02	-1.0000063e-02
0	0	4	22	1	T	6.7921340e-02	1.2420888e+02	1.7145828e+02	-9.9999998e-03
0	0	4	22	1	E	4.8252814e-02	1.2050268e+02	1.5971968e+02	-1.0000001e-02
0	0	4	22	2	T	4.9433410e-02	1.2353159e+02	1.7115579e+02	-1.0000001e-02
0	0	4	22	2	E	5.0694220e-02	1.2064630e+02	1.5907881e+02	-1.0000003e-02
0	0	4	22	3	T	5.3316772e-02	1.2043960e+02	1.7176451e+02	-1.0000019e-02
0	0	4	22	3	E	3.9479010e-02	1.2087569e+02	1.5929468e+02	-1.0000036e-02
0	0	4	23	0	T	6.2777221e-02	1.3147459e+02	1.6278500e+02	-1.0000001e-02
0	0	4	23	0	E	4.3774359e-02	1.2358115e+02	1.6218346e+02	-9.9999998e-03
0	0	4	23	1	T	6.1419189e-02	1.2176962e+02	1.6301227e+02	-1.0000001e-02
0	0	4	23	1	E	4.4735663e-02	1.2354112e+02	1.6179643e+02	-1.0000004e-02
0	0	4	23	2	T	5.7568252e-02	1.1763898e+02	1.6381517e+02	-9.9999998e-03
0	0	4	23	2	E	4.4010870e-02	1.2085565e+02	1.6182794e+02	-9.9999998e-03
0	0	4	23	3	T	6.2998474e-02	1.1926733e+02	1.6320276e+02	-1.0000001e-02
0	0	4	23	3	E	4.4758551e-02	1.2140826e+02	1.6127721e+02	-1.0000001e-02
0	0	4	24	0	T	6.7602813e-02	1.2678051e+02	1.6020757e+02	-9.9999998e-03
0	0	4	24	0	E	5.0198309e-02	1.1648246e+02	1.5422783e+02	-1.0000001e-02
0	0	4	24	1	T	5.7169616e-02	1.1589565e+02	1.5938190e+02	-1.0000007e-02
0	0	4	24	1	E	5.0671332e-02	1.1643468e+02	1.5410129e+02	-1.0000001e-02
0	0	4	24	2	T	6.8079650e-02	1.1700447e+02	1.5999812e+02	-9.9999998e-03
0	0	4	24	2	E	4.4453375e-02	1.1596998e+02	1.5386153e+02	-9.9999998e-03
0	0	4	24	3	T	4.8737228e-02	1.1447428e+02	1.5994061e+02	-9.9999998e-03
0	0	4	24	3	E	3.5450689e-02	1.1226598e+02	1.5455222e+02	-9.9999998e-03
0	0	4	25	0	T	3.6633193e-02	1.2463477e+02	1.6968254e+02	-9.9999998e-03
0	0	4	25	0	E	6.4895079e-03	1.1805875e+02	1.6466264e+02	-1.0000001e-02
0	0	4	25	1	T	3.4521759e-02	1.1830256e+02	1.6915921e+02	-1.0000003e-02
0	0	4	25	1	E	3.1101935e-02	1.1952747e+02	1.6377956e+02	-1.0000001e-02
0	0	4	25	2	T	4.8981369e-02	1.2132347e+02	1.6934236e+02	-9.9999998e-03
0	0	4	25	2	E	3.1368963e-02	1.2011179e+02	1.6414709e+02	-1.0000001e-02
0	0	4	25	3	T	5.6311309e-02	1.2011907e+02	1.7009061e+02	-1.0000007e-02
0	0	4	25	3	E	3.2086127e-02	1.2056007e+02	1.6426712e+02	-9.9999998e-03
0	0	4	26	0	T	5.5708587e-02	1.2690945e+02	1.5458617e+02	-9.9999998e-03
0	0	4	26	0	E	3.8227789e-02	1.1554539e+02	1.5408209e+02	-1.0000025e-02
0	0	4	26	1	T	5.5557907e-02	1.1735565e+02	1.5408653e+02	-1.0000001e-02
0	0	4	26	1	E	2.9186957e-02	1.1197443e+02	1.5352586e+02	-9.9999998e-03
0	0	4	26	2	T	5.6082428e-02	1.1924349e+02	1.5453499e+02	-1.0000002e-02
0	0	4	26	2	E	3.7976019e-02	1.1607544e+02	1.5332092e+02	-9.9999998e-03
0	0	4	26	3	T	5.1167190e-02	1.1458327e+02	1.5430562e+02	-9.9999998e-03
0	0	4	26	3	E	4.4232123e-02	1.1810387e+02	1.5369673e+02	-9.9999998e-03
0	0	4	27	0	T	5.5596054e-02	1.2979152e+02	1.6090334e+02	-9.9999998e-03
0	0	4	27	0	E	3.6106817e-02	1.2587466e+02	1.6481769e+02	-1.0000006e-02
0	0	4	27	1	T	5.5864990e-02	1.2093383e+02	1.6001466e+02	-9.9999998e-03
0	0	4	27	1	E	2.8774969e-02	1.2206876e+02	1.6513271e+02	-1.0000003e-02
0	0	4	27	2	T	4.5302093e-02	1.1868246e+02	1.6046135e+02	-9.9999998e-03
0	0	4	27	2	E	3.8746588e-02	1.2352830e+02	1.6543541e+02	-1.0000002e-02
0	0	4	27	3	T	5.5453002e-02	1.1921974e+02	1.6090453e+02	-9.9999998e-03
0	0	4	27	3	E	3.8388006e-02	1.2201243e+02	1.6594765e+02	-9.9999998e-03
0	0	4	28	0	T	5.6826293e-02	1.3123259e+02	1.6432423e+02	-1.0000003e-02
0	0	4	28	0	E	3.4275763e-02	1.2407257e+02	1.6145349e+02	-1.0000028e-02
0	0	4	28	1	T	5.2305877e-02	1.2118246e+02	1.6428766e+02	-1.0000001e-02
0	0	4	28	1	E	4.4712774e-02	1.2440678e+02	1.6091188e+02	-1.0000002e-02
0	0	4	28	2	T	5.6194961e-02	1.2068980e+02	1.6332173e+02	-1.0000004e-02
0	0	4	28	2	E	2.7577154e-02	1.2449180e+02	1.6148782e+02	-1.0000001e-02
0	0	4	28	3	T	5.6679428e-02	1.2055036e+02	1.6382259e+02	-1.0000007e-02
0	0	4	28	3	E	2.7195685e-02	1.2146006e+02	1.6185854e+02	-1.0000005e-02
0	0	4	29	0	T	5.7232559e-02	1.3023665e+02	1.6862206e+02	-1.0003484e-02
0	0	4	29	0	E	4.4644110e-02	1.2581159e+02	1.6468349e+02	-1.0000001e-02
0	0	4	29	1	T	6.1117828e-02	1.2193506e+02	1.6774126e+02	-1.0000009e-02
0	0	4	29	1	E	4.4857733e-02	1.2519238e+02	1.6551585e+02	-9.9999998e-03
0	0	4	29	2	T	6.0414016e-02	1.2043148e+02	1.6766621e+02	-9.9999998e-03
0	0	4	29	2	E	4.3614142e-02	1.2535624e+02	1.6629111e+02	-1.0000028e-02
0	0	4	29	3	T	6.0980499e-02	1.2110984e+02	1.6726555e+02	-9.9999998e-03
0	0	4	29	3	E	4.4453375e-02	1.2477464e+02	1.6558214e+02	-1.0000031e-02
